Open,High,Low,Close,Volume,Dividends,Stock Splits
1302.0999755859375,1302.4000244140625,1302.0999755859375,1302.4000244140625,18485,0.0,0.0
1302.199951171875,1302.4000244140625,1302.0,1302.199951171875,35385,0.0,0.0
1302.300048828125,1302.5,1302.199951171875,1302.300048828125,12060,0.0,0.0
1302.4000244140625,1303.300048828125,1302.199951171875,1303.0,22462,0.0,0.0
1303.0,1303.0999755859375,1302.5,1302.5999755859375,20780,0.0,0.0
1302.5999755859375,1302.9000244140625,1302.199951171875,1302.199951171875,16674,0.0,0.0
1302.199951171875,1303.4000244140625,1302.0,1303.4000244140625,56564,0.0,0.0
1303.0999755859375,1303.800048828125,1303.0,1303.5,18823,0.0,0.0
1303.699951171875,1304.0,1303.4000244140625,1304.0,20128,0.0,0.0
1304.0,1304.5999755859375,1304.0,1304.199951171875,38905,0.0,0.0
1304.4000244140625,1304.800048828125,1304.0,1304.5999755859375,50052,0.0,0.0
1304.5999755859375,1305.0,1304.5,1304.699951171875,59962,0.0,0.0
1304.800048828125,1305.0,1304.199951171875,1304.4000244140625,29687,0.0,0.0
1304.5,1305.0,1304.0,1304.800048828125,27713,0.0,0.0
1304.9000244140625,1305.699951171875,1304.5,1305.0,54961,0.0,0.0
1305.5,1307.0,1305.0,1307.0,81235,0.0,0.0
1307.0,1307.300048828125,1306.5,1306.699951171875,37311,0.0,0.0
1306.699951171875,1307.199951171875,1306.5,1306.5,36057,0.0,0.0
1306.9000244140625,1307.4000244140625,1306.5,1307.0,109516,0.0,0.0
1307.4000244140625,1307.4000244140625,1306.5999755859375,1306.9000244140625,70139,0.0,0.0
1307.0,1308.0,1306.9000244140625,1307.5999755859375,96035,0.0,0.0
1307.300048828125,1307.5999755859375,1307.0,1307.199951171875,19259,0.0,0.0
1307.4000244140625,1307.5,1306.5,1306.5999755859375,38683,0.0,0.0
1306.9000244140625,1307.0,1306.5999755859375,1306.9000244140625,34718,0.0,0.0
1306.699951171875,1307.4000244140625,1306.5,1307.4000244140625,33280,0.0,0.0
1307.300048828125,1308.0,1307.300048828125,1307.9000244140625,33073,0.0,0.0
1307.9000244140625,1308.5,1307.4000244140625,1307.4000244140625,62597,0.0,0.0
1307.699951171875,1307.699951171875,1306.5,1306.699951171875,22693,0.0,0.0
1306.5999755859375,1306.5999755859375,1306.0,1306.0,66491,0.0,0.0
1306.0,1307.0999755859375,1305.300048828125,1306.800048828125,153912,0.0,0.0
1307.0999755859375,1307.699951171875,1306.300048828125,1306.4000244140625,191606,0.0,0.0
1306.4000244140625,1307.4000244140625,1305.5,1306.0,157785,0.0,0.0
1306.0,1306.5,1305.0,1305.0,68172,0.0,0.0
1305.0999755859375,1305.5999755859375,1304.199951171875,1304.199951171875,220381,0.0,0.0
1304.5999755859375,1305.4000244140625,1304.0,1305.4000244140625,39171,0.0,0.0
1305.199951171875,1305.5999755859375,1304.300048828125,1305.5,20320,0.0,0.0
1305.5,1306.0999755859375,1304.800048828125,1305.800048828125,15602,0.0,0.0
1305.9000244140625,1306.4000244140625,1305.5,1306.4000244140625,34430,0.0,0.0
1306.4000244140625,1306.4000244140625,1305.5,1306.0999755859375,16408,0.0,0.0
1306.0,1306.800048828125,1305.5999755859375,1306.300048828125,27612,0.0,0.0
1306.699951171875,1307.5,1306.0999755859375,1307.4000244140625,108840,0.0,0.0
1307.199951171875,1307.699951171875,1306.5,1307.0999755859375,84466,0.0,0.0
1307.0999755859375,1308.0999755859375,1307.0999755859375,1308.0999755859375,121599,0.0,0.0
1308.199951171875,1308.4000244140625,1307.0999755859375,1307.199951171875,204477,0.0,0.0
1307.800048828125,1307.9000244140625,1307.0,1307.300048828125,26756,0.0,0.0
1307.300048828125,1307.800048828125,1306.5,1306.5,32280,0.0,0.0
1306.4000244140625,1307.0,1304.5999755859375,1304.5999755859375,259965,0.0,0.0
1304.800048828125,1305.5999755859375,1304.300048828125,1305.199951171875,165002,0.0,0.0
1305.0999755859375,1306.5999755859375,1304.0,1304.300048828125,145683,0.0,0.0
1304.300048828125,1304.300048828125,1303.5999755859375,1304.0,111787,0.0,0.0
1304.300048828125,1305.4000244140625,1304.0,1305.0999755859375,20642,0.0,0.0
1305.4000244140625,1305.5999755859375,1304.5,1304.5999755859375,70086,0.0,0.0
1304.300048828125,1304.9000244140625,1303.9000244140625,1304.199951171875,62253,0.0,0.0
